--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Delivery  |ShPt  |SLoc|Dv|Sold-To Pt|Name of sold-to party |Ship-To|Name of the ship-to party|Ref. Doc. |DlvTy|ItCa|Item|Material  |Description                             |Delivery qty|     Volume| Net weight| Total Wght|Batch     |
|  9109500507|IN53  |2000|70|458597    |Shiv Shakti Traders   |458597 |Shiv Shakti Traders      |1046789414|LF   |TAN | 004|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |          4 |        16 |    14.256 |    17.640 |C20260701 |
|  9109500507|IN53  |2000|70|458597    |Shiv Shakti Traders   |458597 |Shiv Shakti Traders      |1046789414|LF   |TAN | 005|IN28209281|DN GLOSS INTERMEDIATE BASE NEW 18L      |          1 |        20 |    17.820 |    21.400 |C20260801 |
|  9109500507|IN53  |2000|70|458597    |Shiv Shakti Traders   |458597 |Shiv Shakti Traders      |1046789414|LF   |TAN | 006|5948784   |DN PROMISE ENAMEL CLASSIC WHITE 500 mL  |         12 |         6 |     6.180 |     7.140 |C20260201 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  10|IN28012271|DN GLOSS BLACK 4LT                      |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  20|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  30|IN28049272|DN GLOSS SMOKE GREY 1LT                 |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  40|IN28049271|DN GLOSS SMOKE GREY 4LT                 |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  50|IN28010572|DN GLOSS DA GREY 1L                     |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  60|IN28010571|DN GLOSS DA GREY 4LT                    |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  70|IN28912272|DN GLOSS DARK BROWN 1L                  |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  80|IN28045672|DN GLOSS GOLDEN YELLOW 1L               |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN |  90|IN28045671|DN GLOSS GOLDEN YELLOW 4LT              |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 100|IN28209072|DN GLOSS WHITE BASE NEW 1L              |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 110|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 001|IN28012271|DN GLOSS BLACK 4LT                      |         12 |        48 |    43.680 |    50.112 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 002|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |         18 |        18 |        18 |    20.250 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 003|IN28049272|DN GLOSS SMOKE GREY 1LT                 |         30 |        30 |    29.700 |    33.150 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 004|IN28049271|DN GLOSS SMOKE GREY 4LT                 |         12 |        48 |    47.520 |    51.552 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 005|IN28010572|DN GLOSS DA GREY 1L                     |         25 |        25 |        24 |    27.375 |C20260601 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 006|IN28010572|DN GLOSS DA GREY 1L                     |          5 |         5 |     4.800 |     5.475 |C20260801 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 007|IN28010571|DN GLOSS DA GREY 4LT                    |          4 |        16 |    15.360 |    17.024 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 008|IN28912272|DN GLOSS DARK BROWN 1L                  |         12 |        12 |    11.400 |    13.380 |C20260801 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 009|IN28045672|DN GLOSS GOLDEN YELLOW 1L               |         12 |        12 |    11.760 |    13.380 |C20260801 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 010|IN28045671|DN GLOSS GOLDEN YELLOW 4LT              |          8 |        32 |    31.360 |    34.688 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 011|IN28209072|DN GLOSS WHITE BASE NEW 1L              |         30 |        30 |    30.900 |    34.710 |C20260701 |
|  9109500909|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788841|LF   |TAN | 012|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          8 |        32 |    32.960 |    35.784 |C20260801 |
|  9109503714|IN53  |2000|70|109346    |Asian Colour Home     |109346 |Asian Colour Home        |1046790341|LF   |TAN |  10|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          0 |         0 |         0 |         0 |          |
|  9109503714|IN53  |2000|70|109346    |Asian Colour Home     |109346 |Asian Colour Home        |1046790341|LF   |TAN |  20|5579821   |Promise SmartCh Int Br Wht/Wht Bas 20L  |          0 |         0 |         0 |         0 |          |
|  9109503714|IN53  |2000|70|109346    |Asian Colour Home     |109346 |Asian Colour Home        |1046790341|LF   |TAN | 001|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          1 |        10 |    13.600 |    14.700 |T20260701 |
|  9109503714|IN53  |2000|70|109346    |Asian Colour Home     |109346 |Asian Colour Home        |1046790341|LF   |TAN | 002|5579821   |Promise SmartCh Int Br Wht/Wht Bas 20L  |          1 |        20 |    26.600 |    31.360 |T20260701 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  10|5853600   |DN PROMISE INTERIOR 93 BASE 0.925LTR    |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  20|5853606   |DN Promise Exterior 92 base 1LTR        |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  30|5853607   |DN PROMISE EXTERIOR 93 BASE 0.925LTR    |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  40|5880416   |DN WS  Protect Dustproof 92 base 0.9LTR |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  50|5963130   |DN WS  Protect Dust Hi-Sheen93 1L       |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  60|5853387   |DN Promise Interior White 1LTR          |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  70|5853031   |DPP-SuperCover Ultra Br.White 1LTR      |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  80|5880414   |DN WS  Protect Dustproof Br.White 1LTR  |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN |  90|5819369   |DN WS Protect Signal Red  1L            |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 100|5819373   |DN WS Protect Teracotta  1L             |          0 |         0 |         0 |         0 |          |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 001|5853600   |DN PROMISE INTERIOR 93 BASE 0.925LTR    |          6 |         6 |     8.700 |     9.300 |0004864428|
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 002|5853606   |DN Promise Exterior 92 base 1LTR        |          6 |         6 |     7.920 |     8.520 |C20260701 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 003|5853607   |DN PROMISE EXTERIOR 93 BASE 0.925LTR    |          6 |         6 |     7.920 |     8.520 |C20260301 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 004|5880416   |DN WS  Protect Dustproof 92 base 0.9LTR |          6 |         6 |     6.750 |     8.022 |T20260701 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 005|5963130   |DN WS  Protect Dust Hi-Sheen93 1L       |          6 |         6 |     7.200 |     7.800 |C20260801 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 006|5853387   |DN Promise Interior White 1LTR          |         18 |        18 |    25.560 |    27.360 |T20260601 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 007|5853031   |DPP-SuperCover Ultra Br.White 1LTR      |         18 |        18 |    24.660 |    26.442 |T20260701 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 008|5880414   |DN WS  Protect Dustproof Br.White 1LTR  |          9 |         9 |    11.880 |    12.573 |C20260401 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 009|5819369   |DN WS Protect Signal Red  1L            |          6 |         6 |     7.260 |     7.746 |C20260201 |
|  9109503715|IN53  |2000|70|642132    |NAKODA COLOURS AND HA |642132 |NAKODA COLOURS AND HARDW |1046790365|LF   |TAN | 010|5819373   |DN WS Protect Teracotta  1L             |          6 |         6 |     7.440 |     7.926 |C20260701 |
|  9109503716|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790371|LF   |TAN |  10|5994750   |Promise 2 in 1 Primer Int & Ext 1 Ltr   |          9 |         9 |    12.510 |    12.960 |C20260101 |
|  9109503716|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790371|LF   |TAN |  20|9055676   |Promise Freedom 2in1 Primer Int & Ext 4L|          4 |        16 |    19.520 |    22.480 |T20260701 |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN |  10|5826259   |DN SADOLIN Multi Purpose Thinner 1L     |         12 |        12 |    10.440 |    10.440 |          |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN |  20|IN65010698|DN Stainer Fast Violet 100ML            |          0 |         0 |         0 |         0 |          |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN |  30|IN65010198|DN Stainer Yellow Oxide 100ML           |          0 |         0 |         0 |         0 |          |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN |  40|5826248   |DN SADOLIN PU Prime White Matt 1L       |          6 |         6 |     6.060 |     6.060 |          |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN | 001|IN65010698|DN Stainer Fast Violet 100ML            |         20 |         2 |     2.700 |     3.280 |C20260601 |
|  9109503717|IN53  |2000|70|110336    |COLOUR CORNER         |110336 |COLOUR CORNER            |1046790379|LF   |TAN | 002|IN65010198|DN Stainer Yellow Oxide 100ML           |         20 |         2 |     3.500 |     4.200 |C20260601 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  10|5853009   |DPP-SuperCover Ultra Br.White 4L        |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  20|5575906   |DN Promise Sheen Interior Br White 4L   |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  30|IN30609023|DN VT PEARL GLO NEW WHITE BASE 1L       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  40|IN30609071|DN VT PEARL GLO NEW WHITE BASE 4L       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  50|IN30609082|DN VT PEARL GLO NEW WHITE BASE 10L      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  60|IN30609081|DN VT PEARL GLO NEW WHITE BASE 20L      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  70|5963126   |DN WS  Protect Dust Hi-Sheen92 1L       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  80|5963127   |DN WS  Protect Dust Hi-Sheen92 4L       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN |  90|5963128   |DN WS  Protect Dust Hi-Sheen92 10L      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 100|5880390   |DN WS  Protect Dustproof 93 base 3.6L   |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 110|5880393   |DN WS  Protect Dustproof 93 base 9L     |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 120|IN28010573|DN GLOSS DA GREY 500ML                  |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 130|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 140|5867122   |DN GLOSS 93 BASE 0.925L                 |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 150|IN28012271|DN GLOSS BLACK 4LT                      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 160|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 170|5580412   |Promise SmartCh Int Br Wht/Wht Bas 1L   |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 180|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 190|5580410   |Promise SmartCh Ext Br Wht/Wht Bas 1L   |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 200|5579815   |Promise SmartCh Ext Br Wht/Wht Bas 4L   |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 210|5579817   |Promise SmartCh Ext Br Wht/Wht Bas 20L  |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 220|5948784   |DN PROMISE ENAMEL CLASSIC WHITE 500 mL  |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 230|5948785   |DN PROMISE ENAMEL CLASSIC WHITE 1L      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 240|5948787   |DN PROMISE ENAMEL CLASSIC WHITE 10L     |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 250|5948788   |DN PROMISE ENAMEL CLASSIC WHITE 20L     |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 260|IN34125071|IP ICI DUWEL FARCO WHITE PRIMER 4L      |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 270|IN32600071|DN WS ALKALI BLOC PRIMER 4L             |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 280|IN32600081|DN WS ALKALI BLOC PRIMER 20L            |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790495|LF   |TAN | 290|5963127   |DN WS  Protect Dust Hi-Sheen92 4L       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790495|LF   |TAN | 300|5853032   |DPP-SuperCover Ultra 90 base 1LTR       |          0 |         0 |         0 |         0 |          |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 001|5853009   |DPP-SuperCover Ultra Br.White 4L        |          2 |         8 |    10.960 |    11.542 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 002|5575906   |DN Promise Sheen Interior Br White 4L   |          2 |         8 |    10.800 |    11.480 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 003|IN30609023|DN VT PEARL GLO NEW WHITE BASE 1L       |          9 |         9 |         9 |    12.591 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 004|IN30609071|DN VT PEARL GLO NEW WHITE BASE 4L       |          4 |        16 |        16 |    21.964 |C20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 005|IN30609082|DN VT PEARL GLO NEW WHITE BASE 10L      |          2 |        20 |        26 |    27.232 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 006|IN30609081|DN VT PEARL GLO NEW WHITE BASE 20L      |          2 |        40 |        40 |    54.020 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 007|5963126   |DN WS  Protect Dust Hi-Sheen92 1L       |          9 |         9 |    11.340 |    12.240 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 008|5963127   |DN WS  Protect Dust Hi-Sheen92 4L       |          4 |        16 |    20.160 |    21.520 |T20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 009|5963128   |DN WS  Protect Dust Hi-Sheen92 10L      |          3 |        30 |    37.800 |    39.900 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 010|5880390   |DN WS  Protect Dustproof 93 base 3.6L   |          4 |        16 |    17.280 |    18.800 |C20260501 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 011|5880393   |DN WS  Protect Dustproof 93 base 9L     |          1 |        10 |    10.800 |    11.770 |C20260501 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 012|IN28010573|DN GLOSS DA GREY 500ML                  |          6 |         3 |     2.880 |     3.432 |C20260601 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 013|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          2 |         8 |     8.240 |     8.946 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 014|5867122   |DN GLOSS 93 BASE 0.925L                 |          6 |         6 |     4.968 |     5.718 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 015|IN28012271|DN GLOSS BLACK 4LT                      |          2 |         8 |     7.280 |     8.352 |C20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 016|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          1 |         4 |     4.480 |     4.830 |C20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 017|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          1 |         4 |     4.480 |     4.830 |C20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 018|5580412   |Promise SmartCh Int Br Wht/Wht Bas 1L   |          9 |         9 |    12.600 |    13.500 |T20260801 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 019|5579820   |Promise SmartCh Int Br Wht/Wht Bas 10L  |          2 |        20 |    27.200 |    29.400 |T20260701 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 020|5580410   |Promise SmartCh Ext Br Wht/Wht Bas 1L   |          9 |         9 |    12.600 |    13.500 |T20260301 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 021|5579815   |Promise SmartCh Ext Br Wht/Wht Bas 4L   |          4 |        16 |    22.400 |    23.760 |T20260301 |
|  9109503718|IN53  |2000|70|531198    |SHRI UMIYA HARDWARE   |531198 |SHRI UMIYA HARDWARE      |1046790415|LF   |TAN | 022|5579817   |Promise SmartCh Ext Br Wht/Wht Bas 20L  |          1 |        20 |    26.600 |    31.360 |T20260701 |
